agency_id,route_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color,route_network
hkir_V,hkir_V-R-200-6278,6278,Zalaegerszeg - Bagod/Boncodfölde - Zalalövő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6278,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-628,628,Budapest - Dabas - Tatárszentgyörgy - Kerekegyháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2502,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6282,6282,Zalalövő - Zalaháshágy - Vaspör,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6282,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6283,6283,Zalalövő-Csöde,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6283,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6287,6287,Zalaegerszeg - Zalalövő - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6287,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-629,629,Budapest - Dabas - Kunpeszér,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2503,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6292,6292,Zalaegerszeg - Nagykutas - Andrásfa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6292,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-630,630,Budapest - Alsónémedi - Bugyi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2510,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6303,6303,Zalaszentgrót - Zalaszentgrót(Tekenye),200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6303,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6305,6305,Zalaszentgrót - Mihályfa/Sümegcsehi - Sümeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6305,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6306,6306,Zalaszentgrót - Zalacsány - Hévíz - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6306,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6307,6307,Zalaszentgrót - Zalacsány - Szentgyörgyvár - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6307,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6308,6308,Zalacsány - Zalaapáti - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6308,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6309,6309,Zalaszentgrót - Zalaszentlászló - Zalacsány - Zalaapáti - Pacsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6309,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-631,631,Budapest - Alsónémedi - Bugyi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2510,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6310,6310,Zalaszentgrót - Zalaszentlászló - Zalacsány - Zalaapáti - Hévíz - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6310,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6315,6315,Zalaszentgrót - Zalaszentgrót(Zalakoppány),200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6315,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6316,6316,Zalaszentgrót - Zalacsány - Zalaapáti - Hévíz - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6316,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-632,632,Budapest - Bugyi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2511,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6320,6320,Zalaszentgrót - Zalabér - Türje - Zalaszentgrót,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6320,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-633,633,Budapest - Dunaharaszti - Alsónémedi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2512,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-635,635,Budapest - Ócsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2522,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6350,6350,Hévíz - Keszthely - Várvölgy - Tapolca,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6350,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6355,6355,Keszthely - Hévíz,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6355,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-636,636,Budapest - Alsónémedi - Ócsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2523,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6360,6360,Hévíz - Keszthely - Balatongyörök,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6360,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6361,6361,Hévíz - Keszthely - Balatongyörök - Balatonederics - Tapolca,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6361,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6364,6364,Hévíz - Keszthely - Balatongyörök - Szigliget - Balatonfüred/Tapolca,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6364,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6365,6365,Gyenesdiás - Zalaszántó - Várvölgy - Vállus,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6365,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6370,6370,Keszthely - Hévíz - Zalaapáti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6370,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6372,6372,Hévíz - Felsőpáhok - Zalaköszvényes,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6372,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6373,6373,Hévíz - Keszthely - Balatonszentgyörgy,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6373,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6375,6375,Keszthely - Hévíz - Alsópáhok - Zalaszabar/Balatonmagyaród,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6375,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6377,6377,Pacsa - Zalaszentmárton - Dióskál - Zalaszabar - Zalavár - Sármellék,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6377,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6383,6383,"Hévíz,aut.áll. - Móricz Zsigmond lakótelep - Hévíz,aut.áll.",200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6383,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6384,6384,Keszthely - Hévíz - Nemesbük - Zalaköveskút,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6384,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6386,6386,Keszthely - Hévíz - Karmacs - Óhíd - Zalaszentgrót,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6386,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6387,6387,Keszthely - Hévíz - Karmacs - Zalaszentlászló - Zalaszentgrót,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6387,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6390,6390,Keszthely - Hévíz - Karmacs,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6390,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6391,6391,Keszthely - Hévíz - Karmacs - Mihályfa/Sümegcsehi - Sümeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6391,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6395,6395,Keszthely - Hévíz - Zalaszántó - Sümeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6395,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6396,6396,Sümeg - Hévíz - Keszthely - Sármellék - Nagykanizsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6396,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6398,6398,Keszthely - Cserszegtomaj - Rezi/Hévíz,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6398,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-640,640,Dabas - Bugyi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2556,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6400,6400,Nagykanizsa - Újudvar - Gelse - Kacorlak,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6400,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6401,6401,Nagykanizsa - Gelse - Orosztony/Pacsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6401,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6403,6403,Nagykanizsa - Nagyrécse - Kisrécse - Nagybakónak,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6403,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6405,6405,Nagykanizsa - Galambok - Zalakaros - Balatonmagyaród,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6405,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-641,641,Ócsa - Dabas - Örkény,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2558,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6415,6415,Nagykanizsa - Zalakaros - Zalaszabar - Sármellék/Zalaapáti - Hévíz - Keszthely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-642,642,Újhartyán - Ócsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2562,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6420,6420,Nagykanizsa - Miháld - Zalakaros,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6420,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6421,6421,Nagykanizsa - Miháld - Pat - Nemesdéd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6421,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6425,6425,Nagykanizsa - Surd - Gyékényes,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6425,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6428,6428,Nagykanizsa - Murakeresztúr,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6428,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6429,6429,Nagykanizsa - Inke - Böhönye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6429,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-643,643,Bugyi - Ócsa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2572,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6435,6435,Nagykanizsa - Szepetnek - Letenye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6435,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-644,644,Bugyi - Ürbő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2574,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6440,6440,Nagykanizsa - Sormás - Letenye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6440,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6445,6445,Nagykanizsa/Letenye - Borsfa - Bázakerettye - Lispeszentadorján,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6445,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6446,6446,Nagykanizsa - Bázakerettye - Csömödér - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6446,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6448,6448,Nagykanizsa - Bázakerettye - Csömödér - Nova - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6448,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-645,645,Bugyi - Kiskunlacháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2577,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6454,6454,Nagykanizsa - Letenye - Tornyiszentmiklós/Tormafölde - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6454,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6456,6456,Nagykanizsa - Letenye - Tornyiszentmiklós - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6456,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6457,6457,Lenti - Páka - Tormafölde - Lovászi - Lenti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6457,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6458,6458,Nagykanizsa - Molnári - Letenye - Bak - Zalaegerszeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6458,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-646,646,Kunszentmiklós - Tass - Dömsöd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2663,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6462,6462,Nagykanizsa - Kacorlak - Pölöskefő - Gelse - Pötréte/Börzönce,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6462,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6465,6465,Nagykanizsa - Homokkomárom - Zalaszentbalázs,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6465,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-647,647,Kunszentmiklós - Apaj - Kiskunlacháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2683,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6470,6470,Nagykanizsa - Zalaszentbalázs - Hahót(Fakospuszta),200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6470,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6472,6472,Nagykanizsa - Zalaszentbalázs - Gelse - Orosztony,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6472,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-648,648,"Kiskunlacháza, vá. - Kiskunlacháza, Dunapart",200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2686,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-649,649,Dömsöd - Apaj,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2662,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-650,650,Budapest - Kunszentmiklós - Szabadszállás - Kiskőrös - Kiskunhalas,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2608,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6506,6506,Letenye - Kistolmács - Bázakerettye - Borsfa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6506,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-651,651,Taksony - Kiskunlacháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2609,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-652,652,Majosháza - Dunavarsány - Délegyháza - Áporka,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2672,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6520,6520,Letenye - Muraszemenye - Csörnyeföld - Kerkaszentkirály - Muraszemenye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6520,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6521,6521,Letenye - Csörnyeföld - Bázakerettye - Lasztonya - Bánokszentgyörgy,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6521,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-653,653,Budapest - Kunszentmiklós - Szabadszállás / Tass,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2601,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-654,654,Budapest - Dunaharaszti - Délegyháza - Kiskunlacháza - Kunszentmiklós,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2602,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-655,655,Budapest - Dunaharaszti - Délegyháza - Kiskunlacháza - Kunszentmiklós,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2602,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6553,6553,Lenti - Csömödér - Nova,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6553,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-656,656,Budapest - Taksony - Dunavarsány - Délegyháza - Kiskunlacháza - Kunszentmiklós,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2610,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6560,6560,Lenti - Csömödér - Páka - Bázakerettye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6560,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6565,6565,Lenti - Rédics - Bödeháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6565,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-657,657,Budapest - Taksony - Dunavarsány - Délegyháza - Kiskunlacháza - Kunszentmiklós,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2610,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6570,6570,Lenti - Csesztreg - Ramocsa - Magyarföld - Bajánsenye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6570,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6576,6576,Lenti - Rédics - Csesztreg - Ramocsa - Magyarföld,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6576,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6577,6577,Lenti - Csesztreg - Zalabaksa - Szilvágy,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6577,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6580,6580,Lenti - Csesztreg - Szentgyörgyvölgy - Őriszentpéter - Zalalövő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6580,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6585,6585,Lenti - Zalabaksa - Szilvágy - Zalalövő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6585,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-660,660,Budapest - Szigethalom - Dömsöd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2600,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6602,6602,Szombathely - Gencsapáti - Lukácsháza - Velem - Bozsok,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6602,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6603,6603,Szombathely - Kőszeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6603,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6604,6604,Szombathely - Perenye - Lukácsháza - Kőszeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6604,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6605,6605,Szombathely - Lukácsháza - Kőszeg,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6605,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-661,661,Budapest - Áporka - Ráckeve - Makád,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2603,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6610,6610,Szombathely - Söpte - Vasasszonyfa - Kőszegpaty,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6610,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6611,6611,Szombathely - Kőszegpaty - Csepreg - Bük - Peresznye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6611,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6616,6616,Szombathely - Csepreg - Bükfürdő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6616,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6617,6617,Szombathely - Vassurány - Meszlen - Bükfürdő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6617,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6620,6620,Szombathely - Vát - Acsád/Ölbő - Szeleste - Pósfa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6620,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6623,6623,Szombathely - Pósfa - Répceszentgyörgy - Hegyfalu - Répcelak,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6623,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6628,6628,Szombathely/Pósfa-Ölbő-Sárvár,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6628,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-663,663,Szigethalom - Taksony,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2632,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6630,6630,Szombathely - Vép - Ikervár - Sárvár,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6630,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6632,6632,Szombathely - Vát - Sárvár,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6632,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6635,6635,Szombathely - Vép - Szombathely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6635,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-664,664,Szigethalom - Délegyháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2636,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6640,6640,Szombathely - Rum - Kám,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6640,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6645,6645,Szombathely - Rum - Meggyeskovácsi,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6645,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6646,6646,Kám - Hosszúpereszteg - Karakó,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6646,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6648,6648,Szombathely - Rum - Kám - Nagytilaj,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6648,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-665,665,Szigethalom - Kiskunlacháza - Ráckeve,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2671,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6653,6653,Szombathely - Sorokpolány - Nemeskolta/Gyanógeregye,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6653,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6654,6654,Szombathely - Sorokpolány - Egyházashollós - Vasvár,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6654,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6655,6655,Szombathely - Sorokpolány - Vasvár,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6655,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6660,6660,Szombathely - Balogunyom - Ják - Körmend,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6660,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6663,6663,Szombathely - Ják - Szentpéterfa,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6663,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-667,667,Szigethalom - Áporka - Dömsöd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2640,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-668,668,Szigethalom - Áporka - Dömsöd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2640,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6680,6680,Szombathely - Nárai - Pornóapáti,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6680,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6686,6686,Szombathely - Pornóapáti - Felsőcsatár - Bucsu - Szombathely,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6686,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-669,669,Ráckeve - Kiskunlacháza - Apaj - Dömsöd,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2684,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6690,6690,Szombathely - Torony - Bucsu,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6690,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-670,670,Ráckeve - Kiskunlacháza,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=2685,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6700,6700,Kőszeg - Horvátzsidány,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6700,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6702,6702,Kőszeg - Peresznye - Zsira - Csepreg - Bükfürdő,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6702,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6703,6703,Szombathely - Kőszeg - Peresznye - Zsira,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6703,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-6706,6706,Kőszeg - Csepreg - Tormásliget - Simaság - Újkér,200,https://www.volanbusz.hu/hu/menetrendek/vonal-lista/vonal?menetrend=6706,F6AC00,152B32,regional
